дата_факт,регион,девелопер_корр,нейминг,м2,шт,микс,базовая,чистовая,локация SMLT,координаты,индекс,индекс_проект,дата,комментарий
01.05.2023,Москва,Level Group,Левел Бауманская,"4098,5",69,1659471901,1659471901,1864396901,0,0,,Левел Бауманская,01.06.2023,
01.05.2023,Москва,Level Group,Левел Причальный,"14904,9",257,6993027509,6976713509,7721958509,0,0,,Левел Причальный,01.06.2023,
01.05.2023,Москва,Level Group,Левел Селигерская,"6091,8",143,1890944086,1890944086,2012780086,0,0,,Левел Селигерская,01.06.2023,
01.05.2023,Москва,Level Group,Левел Южнопортовая,"11075,4",222,3346117212,3333795112,3643906312,0,0,,Левел Южнопортовая,01.06.2023,
01.05.2023,Москва,Ташир,Легаси,"14998,6",200,8189321620,8133578620,8883508620,0,0,,Легаси,01.06.2023,
01.05.2023,Москва,Д-Инвест,Легендарный квартал,"5946,6",124,1505022909,1505022909,1623954909,0,0,,Легендарный квартал,01.06.2023,
01.05.2023,Москва,ЛСР,Ленинградка 58,"2353,1",29,834860029,834860029,834860029,0,0,,Ленинградка 58,01.06.2023,
01.05.2023,Москва,МетроПолис,Лес,"3860,6",55,1259724736,1161374736,1259724736,0,0,,Лес,01.06.2023,
01.05.2023,Москва,Эталон,Летний Сад,"42,3",1,14552894,14552894,14552894,0,0,,Летний Сад,01.06.2023,
01.05.2023,Москва,Интерфлора,Лефорт,"870,4",10,260365053,260365053,284736253,0,0,,Лефорт,01.06.2023,
01.05.2023,Москва,Whitewill,Литл,"144,4",3,64574972,61686972,64574972,0,0,,Литл,01.06.2023,
01.05.2023,Москва,Capital Group,Лица,"274,1",3,144343199,144343199,158048199,0,0,,Лица,01.06.2023,
01.05.2023,Москва,Sense,Логос,1423,31,771384000,757154000,828304000,0,0,,Логос,01.06.2023,
01.05.2023,Москва,ПИК,Лосиноостровский парк,"14493,3",356,4015112547,3725246547,4015112547,0,0,,Лосиноостровский парк,01.06.2023,
01.05.2023,Москва,СК Лофт Гагаринский,Лофт Гагаринский,"191,7",7,57796100,57796100,57796100,0,0,,Лофт Гагаринский,01.06.2023,
01.05.2023,Москва,ИП Толкачев,Лофт Марьина Роща,"192,9",6,48670000,44812000,48670000,0,0,,Лофт Марьина Роща,01.06.2023,
01.05.2023,Москва,СК Лофт на Вернадского,Лофт на Вернадского,"661,8",41,236785046,223549046,236785046,0,0,,Лофт на Вернадского,01.06.2023,
01.05.2023,Москва,Империал,Лофт на Рощинской 10,"135,2",6,49619976,49619976,49619976,0,0,,Лофт на Рощинской 10,01.06.2023,
01.05.2023,Москва,Империал,Лофт на Рябиновой,31,2,7500000,6880000,7500000,0,0,,Лофт на Рябиновой,01.06.2023,
01.05.2023,Москва,Империал,Лофт на Херсонской,241,7,56367450,51547450,56367450,0,0,,Лофт на Херсонской,01.06.2023,
01.05.2023,Москва,МСК Недвижимость,Лофт на Шереметьевской,"58,8",2,12650295,11474295,12650295,0,0,,Лофт на Шереметьевской,01.06.2023,
01.05.2023,Москва,Империал,Лофт Рижская,692,30,201360000,187520000,201360000,0,0,,Лофт Рижская,01.06.2023,
01.05.2023,Москва,Империал,Лофт Центросоюзный,"315,6",16,97156420,97156420,97156420,0,0,,Лофт Центросоюзный,01.06.2023,
01.05.2023,Москва,Hutton Development,Лунар,"8807,4",117,5454867120,5343539120,6048131120,0,0,,Лунар,01.06.2023,
01.05.2023,Москва,ЛСР,Лучи,"2485,5",50,767769017,767769017,802923017,0,0,,Лучи,01.06.2023,
01.05.2023,Москва,ЛСР,Лучи-2,"20866,7",652,6179328133,6025438933,6442772933,0,0,,Лучи-2,01.06.2023,
01.05.2023,Москва,ФСК,Лэйк,"1444,3",22,680773255,666330255,738545255,0,0,,Лэйк,01.06.2023,
01.05.2023,Москва,СМУ-6,Любовь и голуби,"787,4",14,255975415,252114215,263146215,0,0,,Любовь и голуби,01.06.2023,
01.05.2023,Москва,Hutton Development,Люмин,"1621,3",16,1492266650,1492266650,1492266650,0,0,,Люмин,01.06.2023,
01.05.2023,Москва,Гранель,Май Приорити Басманный,"6736,4",108,3088789180,3083545180,3420365180,0,0,,Май Приорити Басманный,01.06.2023,
01.05.2023,Москва,Гранель,Май Приорити Дубровка,"8178,1",137,3049339302,3049339302,3278326102,0,0,,Май Приорити Дубровка,01.06.2023,
01.05.2023,Москва,My Space Development,Май Спейс в Зеленограде,"2529,4",154,778085034,727497034,778085034,0,0,,Май Спейс в Зеленограде,01.06.2023,
01.05.2023,Москва,My Space Development,Май Спейс на Окской,"300,8",18,108019500,108019500,108019500,0,0,,Май Спейс на Окской,01.06.2023,
01.05.2023,Москва,Крост,Малевич,"11817,3",273,3775860500,3775860500,4012206500,0,0,,Малевич,01.06.2023,
01.05.2023,Москва,СК Маросейка 11,Маросейка 11,238,3,119850000,119850000,119850000,0,0,,Маросейка 11,01.06.2023,
01.05.2023,Москва,УНР 494,Маршал,"12443,6",140,5017197801,4439007801,5047852801,0,0,,Маршал,01.06.2023,
01.05.2023,Москва,ПИК,Матвеевский парк,"30447,9",743,9584505720,9025924020,9634882020,0,0,,Матвеевский парк,01.06.2023,
01.05.2023,Москва,Capital Group,Медный,41,1,27400423,27400423,30680423,0,0,,Медный,01.06.2023,
01.05.2023,Москва,Основа,Мейн Стрит,"3051,8",44,988439453,988439453,1073889853,0,0,,Мейн Стрит,01.06.2023,
01.05.2023,Москва,MR Group,Метрополия,"29124,3",484,7590471726,7387218326,8202698726,0,0,,Метрополия,01.06.2023,
01.05.2023,Москва,ПИК,Мещерский лес,"513,8",11,174913709,164637709,174913709,0,0,,Мещерский лес,01.06.2023,
01.05.2023,Москва,Основа,Мираполис,"6874,9",161,1853451970,1853451970,1853451970,0,0,,Мираполис,01.06.2023,
01.05.2023,Москва,ПИК/Capital Group,Михайловский парк,"9198,1",228,2356885573,2172923573,2356885573,0,0,,Михайловский парк,01.06.2023,
01.05.2023,Москва,РГ Девелопмент,Михалковский,"7601,8",141,2354256470,2354256470,2506292470,0,0,,Михалковский,01.06.2023,
01.05.2023,Москва,ПИК,Мичуринский парк,"12286,8",302,3691464750,3540682050,3786418050,0,0,,Мичуринский парк,01.06.2023,
01.05.2023,Москва,КП УГС,Мой адрес в Зеленограде,"1461,4",32,283240526,254012526,283240526,0,0,,Мой адрес в Зеленограде,01.06.2023,
01.05.2023,Москва,КП УГС,Мой адрес на Вертолетчиков,"22645,7",325,3573837043,3573837043,4026751043,0,0,,Мой адрес на Вертолетчиков,01.06.2023,
01.05.2023,Москва,КП УГС,Мой адрес на Клинской,"69594,7",1025,14277330345,14277330345,15669224345,0,0,,Мой адрес на Клинской,01.06.2023,
01.05.2023,Москва,Мосреалстрой,Мой адрес на Лавриненко,"2253,9",29,375443108,330365108,375443108,0,0,,Мой адрес на Лавриненко,01.06.2023,
01.05.2023,Москва,КП УГС,Мой адрес на Салтыковской,"33834,5",609,5401889916,5386625916,6063315916,0,0,,Мой адрес на Салтыковской,01.06.2023,
01.05.2023,Москва,Forma (ПИК),Моментс,"3717,1",62,1462727156,1425556156,1611411156,0,0,,Моментс,01.06.2023,
01.05.2023,Москва,Sun Development,Монодом Лейк,"5350,4",94,1742479390,1742479390,1742479390,0,0,,Монодом Лейк,01.06.2023,
01.05.2023,Москва,Sun Development,Монодом Фэмили,"652,3",9,222681779,222681779,255296779,0,0,,Монодом Фэмили,01.06.2023,
01.05.2023,Москва,KR Properties,Мюр и Мерилиз,1600,14,1229747928,1229747928,1303707928,0,0,,Мюр и Мерилиз,01.06.2023,
01.05.2023,Москва,КП УГС,На Береговом,"36848,9",386,9955615713,9622191513,10359169513,0,0,,На Береговом,01.06.2023,
01.05.2023,Москва,КП УГС,На Дмитрия Ульянова,"528,1",13,157457680,147623680,157457680,0,0,,На Дмитрия Ульянова,01.06.2023,
01.05.2023,Москва,МФС-6,На Циолковского,"506,9",4,131033600,131033600,145226800,0,0,,На Циолковского,01.06.2023,
01.05.2023,Москва,Эталон,Нагатино Ай Лэнд,"3402,8",42,1324516322,1324516322,1494656322,0,0,,Нагатино Ай Лэнд,01.06.2023,
01.05.2023,Москва,Coldy,Найс Лофт,"9733,1",315,3253476524,3253476524,3740131524,0,0,,Найс Лофт,01.06.2023,
01.05.2023,Москва,Основа,Наметкин Тауэр,"24538,3",507,8039932971,8039932971,8727005371,0,0,,Наметкин Тауэр,01.06.2023,
01.05.2023,Москва,Центр-Инвест,Настоящее,"20790,7",263,12127802482,12127802482,12692637482,0,0,,Настоящее,01.06.2023,
01.05.2023,Москва,ФСК,Настроение,"4228,1",85,1344190897,1327491797,1375097797,0,0,,Настроение,01.06.2023,
01.05.2023,Москва,Tekta Group,Нау,"3620,8",57,1665363888,1665363888,1846403888,0,0,,Нау,01.06.2023,
01.05.2023,Москва,Флэт и Ко,Нахимов,"3744,3",54,1083501417,1083501417,1183147817,0,0,,Нахимов,01.06.2023,
01.05.2023,Москва,Империал,Нахимовский 1-2,59,3,18670000,17490000,18670000,0,0,,Нахимовский 1-2,01.06.2023,
01.05.2023,Москва,Renaissance Construction,Нева Тауэрс,5639,51,4883589700,4835555700,5219827700,0,0,,Нева Тауэрс,01.06.2023,
01.05.2023,Москва,Крост,Невский,278,6,72802300,72802300,78362300,0,0,,Невский,01.06.2023,
01.05.2023,Москва,Авеста,Некрасовка квартал 10-11,"571,4",9,114430300,114430300,114430300,0,0,,Некрасовка квартал 10-11,01.06.2023,
01.05.2023,Москва,Авеста/ ДСК-1,Некрасовка квартал 13,"6579,2",116,1283475130,1283475130,1283475130,0,0,,Некрасовка квартал 13,01.06.2023,
01.05.2023,Москва,Нижегородская 3215 застройщик,Нижегородская 3215,"2008,2",73,572994628,564535828,588703828,0,0,,Нижегородская 3215,01.06.2023,
01.05.2023,Москва,ПИК,Новое Очаково,"20909,7",551,5203305116,4925476016,5343670016,0,0,,Новое Очаково,01.06.2023,
01.05.2023,Москва,ПИК,Новохохловская 15,"5424,9",138,1631781974,1523283974,1631781974,0,0,,Новохохловская 15,01.06.2023,
01.05.2023,Москва,Pioneer Finance,Нью Форм Аминьевское,"1520,9",95,472316145,441898145,472316145,0,0,,Нью Форм Аминьевское,01.06.2023,
01.05.2023,Москва,Pioneer Finance,Нью Форм Жигулевская,"1270,2",77,423372194,397968194,423372194,0,0,,Нью Форм Жигулевская,01.06.2023,
01.05.2023,Москва,ЛСР,Обручева 30,"8052,8",216,3631694436,3631694436,3631694436,0,0,,Обручева 30,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Обыденский 1,4977,20,12774530000,12774530000,12774530000,0,0,,Обыденский 1,01.06.2023,
01.05.2023,Москва,СЗ Доходный дом,Ом,"1500,1",29,505658876,505658876,547661676,0,0,,Ом,01.06.2023,
01.05.2023,Москва,Sminex-Интеко,Онест,"27370,2",267,19960820000,19960820000,19960820000,0,0,,Онест,01.06.2023,
01.05.2023,Москва,Ташир,Оникc,"6742,4",72,2779231519,2711807519,3048927519,0,0,,Оникc,01.06.2023,
01.05.2023,Москва,Пионер,Опус,"4788,3",42,4011982886,4011982886,4395046886,0,0,,Опус,01.06.2023,
01.05.2023,Москва,Patek,Оро,"734,4",20,320404145,314549145,351269145,0,0,,Оро,01.06.2023,
01.05.2023,Москва,Донстрой,Остров,"58865,6",714,32536703704,31859673704,34802953704,0,0,,Остров,01.06.2023,
01.05.2023,Москва,ПИК,Открытый парк,"15418,6",418,3787090819,3478718819,3787090819,0,0,,Открытый парк,01.06.2023,
01.05.2023,Москва,Корпорация ТЭН,Парк Легенд,"4444,2",95,1867610580,1743172980,1867610580,0,0,,Парк Легенд,01.06.2023,
01.05.2023,Москва,HITECH DEVELOPMENT,Парк Плаза,"837,5",11,184964695,184964695,226839695,0,0,,Парк Плаза,01.06.2023,
01.05.2023,Москва,СК Парк Плейс Сокольники,Парк Плейс Сокольники,515,27,158530000,158530000,168830000,0,0,,Парк Плейс Сокольники,01.06.2023,
01.05.2023,Москва,ЛСР,Парк Сайд,"20511,8",582,7140519789,7010343789,7346893789,0,0,,Парк Сайд,01.06.2023,
01.05.2023,Москва,NEGRESCO,Парковая Апартаменты,"926,6",23,264142000,264142000,270332800,0,0,,Парковая Апартаменты,01.06.2023,
